_id;corrects_number;wrongs_number;user_id;device_id;stage;base;game_type;game;stars;t_start;t_stop;experience_earned;__v
5bfbda921eb4332b1c09412a;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;reacton;1;3.0;1543232111087.0;1543232138507.0;509.0;0
5bfbda981eb4332b1c09412b;10;2;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;2.0;1543232119381.0;1543232150010.0;200.0;0
5bfbdaaf1eb4332b1c09412e;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;2;3.0;1543232145824.0;1543232173160.0;717.0;0
5bfbdabe1eb4332b1c094130;9;3;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;1.5;1543232150265.0;1543232180086.0;150.0;0
5bfbdad61eb4332b1c094132;11;1;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;2.5;1543232180415.0;1543232212169.0;250.0;0
5bfbdafa1eb4332b1c094137;10;2;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;2.0;1543232212442.0;1543232245833.0;200.0;0
5bfbdb1c1eb4332b1c09413a;7;5;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;0.5;1543232246097.0;1543232275250.0;50.0;0
5bfbdb371eb4332b1c09413d;10;2;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;2.0;1543232275529.0;1543232309704.0;200.0;0
5bfbdb371eb4332b1c09413f;20;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;3;3.0;1543232267179.0;1543232300483.0;915.0;0
5bfbdb591eb4332b1c094142;11;1;5bfbc11f1eb4332b1c093f17;10c34e16-a7e9-4ad9-b15f-04626559ad92;tournament_november;1;focus;2;2.5;1543232309967.0;1543232340395.0;250.0;0
5bfbdbc71eb4332b1c094149;20;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;4;3.0;1543232401794.0;1543232443635.0;1066.0;0
5bfbdc3a1eb4332b1c094151;10;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;1;3.0;1543232542745.0;1543232565756.0;495.0;0
5bfbdc471eb4332b1c094152;10;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;reacton;1;3.0;1543232565891.0;1543232582063.0;495.0;0
5bfbdc641eb4332b1c094155;10;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;reacton;1;3.0;1543232582213.0;1543232598137.0;496.0;0
5bfbdccf1eb4332b1c09415d;10;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;1;3.0;1543232691793.0;1543232710082.0;496.0;0
5bfbdd251eb4332b1c094165;11;1;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;2;2.5;1543232780239.0;1543232802998.0;238.0;0
5bfbdd4c1eb4332b1c094168;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;2;3.0;1543232814986.0;1543232838753.0;707.0;0
5bfbdd691eb4332b1c094169;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;2;3.0;1543232847142.0;1543232872154.0;711.0;0
5bfbdd851eb4332b1c09416d;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;reacton;1;3.0;1543232872287.0;1543232899302.0;513.0;0
5bfbdd911eb4332b1c09416f;13;0;5bfb81501eb4332b1c093d2e;ffef086e-bceb-43a6-b0c1-afb38b9db4b1;blue;1;mathisis;2;3.0;1543232883755.0;1543232910461.0;282.0;0
5bfbddcb1eb4332b1c094173;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;2;3.0;1543232943487.0;1543232969515.0;706.0;0
5bfbdded1eb4332b1c094175;12;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;reacton;1;3.0;1543232969651.0;1543233003814.0;513.0;0
5bfbde271eb4332b1c094178;20;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;3;3.0;1543233024210.0;1543233062038.0;914.0;0
5bfbde371eb4332b1c094179;15;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;1;reacton;1;3.0;1543233052155.0;1543233079032.0;368.0;0
5bfbde601eb4332b1c09417d;15;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;1;reacton;2;3.0;1543233087574.0;1543233117656.0;368.0;0
5bfbde731eb4332b1c09417f;20;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;3;3.0;1543233095895.0;1543233136131.0;914.0;0
5bfbde841eb4332b1c094181;15;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;1;reacton;3;3.0;1543233128545.0;1543233155709.0;368.0;0
5bfbdea91eb4332b1c094186;15;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;1;reacton;4;3.0;1543233164017.0;1543233191917.0;370.0;0
5bfbdee11eb4332b1c09418d;19;1;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;tournament_november;1;reacton;3;2.5;1543233207144.0;1543233242491.0;292.0;0
5bfbdef91eb4332b1c094190;24;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;1;memoria;4;3.0;1543233213208.0;1543233272613.0;397.0;0
5bfbdf021eb4332b1c094191;19;1;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;reacton;1;2.5;1543233242672.0;1543233277768.0;168.0;0
5bfbdf6d1eb4332b1c09419d;15;0;5bfbd1cc1eb4332b1c094007;02584354-4a1b-46d7-bf71-d052c037e1e4;blue;1;reacton;1;3.0;1543233359187.0;1543233389522.0;370.0;0
5bfbdfa31eb4332b1c0941a0;15;0;5bfbd1cc1eb4332b1c094007;02584354-4a1b-46d7-bf71-d052c037e1e4;blue;1;reacton;2;3.0;1543233413989.0;1543233442603.0;370.0;0
5bfbdfbe1eb4332b1c0941a2;7;5;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;tournament_november;1;focus;1;0.5;1543233417390.0;1543233450955.0;35.0;0
5bfbdfcb1eb4332b1c0941a4;15;0;5bfbd1cc1eb4332b1c094007;02584354-4a1b-46d7-bf71-d052c037e1e4;blue;1;reacton;3;3.0;1543233456721.0;1543233482956.0;370.0;0
5bfbdfd11eb4332b1c0941a6;11;1;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;tournament_november;1;focus;1;2.5;1543233451196.0;1543233481861.0;176.0;0
5bfbdff41eb4332b1c0941a9;15;0;5bfbd1cc1eb4332b1c094007;02584354-4a1b-46d7-bf71-d052c037e1e4;blue;1;reacton;4;3.0;1543233492932.0;1543233520798.0;370.0;0
5bfbe02a1eb4332b1c0941af;6;0;5bfbd1cc1eb4332b1c094007;02584354-4a1b-46d7-bf71-d052c037e1e4;blue;1;focus;1;3.0;1543233540398.0;1543233576222.0;350.0;0
5bfbe0561eb4332b1c0941b5;6;0;5bfbd1cc1eb4332b1c094007;02584354-4a1b-46d7-bf71-d052c037e1e4;blue;1;focus;2;3.0;1543233595823.0;1543233617675.0;355.0;0
5bfbe05d1eb4332b1c0941b6;30;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;memoria;1;3.0;1543233562745.0;1543233616353.0;559.0;0
5bfbe0ab1eb4332b1c0941bd;24;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;memoria;2;3.0;1543233651910.0;1543233706618.0;563.0;0
5bfbe0ee1eb4332b1c0941cf;36;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;memoria;3;3.0;1543233721107.0;1543233772248.0;564.0;0
5bfbe1331eb4332b1c0941d7;24;3;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;memoria;4;2.5;1543233783250.0;1543233837521.0;176.0;0
5bfbe1571eb4332b1c0941dd;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;1;3.0;1543233854871.0;1543233870791.0;498.0;0
5bfbe1621eb4332b1c0941de;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;blue;1;reacton;1;3.0;1543233870946.0;1543233890788.0;500.0;0
5bfbe1721eb4332b1c0941df;24;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;1;memoria;1;3.0;1543233837789.0;1543233888885.0;568.0;0
5bfbe1971eb4332b1c0941e2;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;blue;1;reacton;1;3.0;1543233890948.0;1543233916462.0;500.0;0
5bfbe1da1eb4332b1c0941ec;24;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;memoria;4;3.0;1543233953055.0;1543234002568.0;570.0;0
5bfbe2331eb4332b1c0941f1;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;1;3.0;1543234050025.0;1543234064746.0;498.0;0
5bfbe2331eb4332b1c0941f2;8;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;focus;1;3.0;1543234035519.0;1543234062349.0;494.0;0
5bfbe2351eb4332b1c0941f3;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;blue;1;reacton;1;3.0;1543234064890.0;1543234083061.0;498.0;0
5bfbe25e1eb4332b1c0941f4;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;1;3.0;1543234113194.0;1543234128043.0;497.0;0
5bfbe2681eb4332b1c0941f5;10;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;1;3.0;1543234086207.0;1543234103176.0;496.0;0
5bfbe29d1eb4332b1c0941f8;8;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;focus;2;3.0;1543234146094.0;1543234167255.0;494.0;0
5bfbe2ad1eb4332b1c0941f9;12;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;2;3.0;1543234157105.0;1543234184975.0;715.0;0
5bfbe2ec1eb4332b1c0941fc;12;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;2;3.0;1543234225879.0;1543234251978.0;717.0;0
5bfbe30f1eb4332b1c0941ff;12;0;5bfa8d581eb4332b1c092f87;ce4fb121-26fe-408a-860f-c3b86cb26d45;tournament_november;1;reacton;2;3.0;1543234275328.0;1543234299362.0;717.0;0
5bfbe3291eb4332b1c094202;7;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;speedy;1;3.0;1543234282069.0;1543234312039.0;393.0;0
5bfbe3931eb4332b1c094207;7;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;speedy;2;3.0;1543234401348.0;1543234429227.0;421.0;0
5bfbe3c31eb4332b1c094208;7;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;speedy;3;3.0;1543234471908.0;1543234498134.0;389.0;0
5bfbe3e81eb4332b1c09420c;7;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;speedy;4;3.0;1543234506544.0;1543234535541.0;981.0;0
5bfbe41d1eb4332b1c09420f;8;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;focus;3;3.0;1543234563717.0;1543234585628.0;492.0;0
5bfbe4551eb4332b1c094210;8;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;focus;4;3.0;1543234623385.0;1543234642043.0;494.0;0
5bfbe49b1eb4332b1c094216;20;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;reacton;1;3.0;1543234663925.0;1543234711686.0;538.0;0
5bfbe5301eb4332b1c094230;20;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;reacton;2;3.0;1543234798813.0;1543234846967.0;534.0;0
5bfbe5471eb4332b1c094231;6;6;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;1;0.0;1543234840486.0;1543234878148.0;0.0;0
5bfbe55d1eb4332b1c094232;9;3;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;1;1.5;1543234878622.0;1543234909459.0;106.0;0
5bfbe5791eb4332b1c094234;20;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;reacton;3;3.0;1543234884481.0;1543234934925.0;539.0;0
5bfbe5961eb4332b1c094238;7;5;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;1;0.5;1543234909870.0;1543234964365.0;35.0;0
5bfbe5df1eb4332b1c09423c;20;0;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;blue;2;reacton;4;3.0;1543234994103.0;1543235038370.0;534.0;0
5bfbe6131eb4332b1c09423f;9;1;5bf801fe293a990ba1fb2255;231d3f57-7806-4987-8d2f-0d20bf225e0f;yellowGreen;1;focus;1;2.5;1543235054250.0;1543235090940.0;216.0;0
5bfbe65f1eb4332b1c094247;9;3;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;1;1.5;1543234964766.0;1543235158927.0;106.0;0
5bfbe6791eb4332b1c094249;10;2;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;1;2.0;1543235159432.0;1543235188894.0;141.0;0
5bfbe6a31eb4332b1c094258;12;0;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;4;3.0;1543235204343.0;1543235231343.0;1083.0;0
5bfbe6d21eb4332b1c094269;7;1;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;3;2.5;1543235256044.0;1543235277387.0;306.0;0
5bfbe7271eb4332b1c09428d;5;1;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;1;2.5;1543235321908.0;1543235359308.0;125.0;0
5bfbe73c1eb4332b1c09428f;12;0;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;focus;2;3.0;1543235357005.0;1543235383135.0;755.0;0
5bfbe73d1eb4332b1c094290;6;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;1;3.0;1543235359513.0;1543235383296.0;351.0;0
5bfbe7ca1eb4332b1c094295;3;2;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;speedy;1;2.0;1543235483217.0;1543235516952.0;1.0;0
5bfbe7ca1eb4332b1c094296;15;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;reacton;1;3.0;1543235499157.0;1543235524800.0;370.0;0
5bfbe8061eb4332b1c094299;14;1;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;reacton;2;2.5;1543235556687.0;1543235588205.0;121.0;0
5bfbe82f1eb4332b1c09429e;15;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;reacton;1;3.0;1543235588343.0;1543235623619.0;374.0;0
5bfbe8301eb4332b1c0942a0;5;0;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;speedy;2;3.0;1543235591380.0;1543235620727.0;267.0;0
5bfbe85e1eb4332b1c0942a5;4;1;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;speedy;3;2.5;1543235646723.0;1543235677948.0;66.0;0
5bfbe8641eb4332b1c0942a6;6;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;2;3.0;1543235657043.0;1543235677895.0;352.0;0
5bfbe8971eb4332b1c0942ac;6;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;3;3.0;1543235710128.0;1543235729337.0;351.0;0
5bfbe8ad1eb4332b1c0942ae;0;5;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;speedy;4;0.0;1543235691881.0;1543235756492.0;0.0;0
5bfbe8dd1eb4332b1c0942b0;5;1;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;4;2.5;1543235782247.0;1543235799410.0;125.0;0
5bfbe8ed1eb4332b1c0942b1;0;13;5bfbe87f1eb4332b1c0942a8;ba0e9732-ce51-44fa-ba16-478635486e19;blue;1;mathisis;1;0.0;1543235751625.0;1543235809420.0;0.0;0
5bfbe8f91eb4332b1c0942b2;5;1;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;4;2.5;1543235799576.0;1543235826026.0;125.0;0
5bfbe9121eb4332b1c0942b3;6;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;focus;4;3.0;1543235826221.0;1543235841818.0;354.0;0
5bfbe9171eb4332b1c0942b4;0;5;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;speedy;4;0.0;1543235802580.0;1543235860277.0;0.0;0
5bfbe96a1eb4332b1c0942ba;3;2;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;speedy;4;2.0;1543235890590.0;1543235945923.0;45.0;0
5bfbe9701eb4332b1c0942bc;13;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;mathisis;2;3.0;1543235922113.0;1543235950322.0;274.0;0
5bfbe9a81eb4332b1c0942bf;8;2;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;mathisis;1;2.0;1543235968104.0;1543236004432.0;141.0;0
5bfbe9d01eb4332b1c0942c3;8;2;5bfbcb9b1eb4332b1c093fd1;58c22ff5-4f0e-4df7-a439-cdfa5e5b486c;tournament_november;1;mathisis;2;2.0;1543236021127.0;1543236044304.0;200.0;0
5bfbe9fd1eb4332b1c0942c5;13;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;mathisis;3;3.0;1543236060090.0;1543236086303.0;305.0;0
5bfbea3a1eb4332b1c0942c8;13;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;mathisis;4;3.0;1543236123452.0;1543236147730.0;280.0;0
5bfbea871eb4332b1c0942cc;24;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;memoria;2;3.0;1543236173513.0;1543236226220.0;398.0;0
5bfbeacd1eb4332b1c0942d0;18;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;memoria;3;3.0;1543236245081.0;1543236294356.0;401.0;0
5bfbeafb1eb4332b1c0942d2;12;0;5bf82768293a990ba1fb495f;d0df8ab3-17d2-494d-a404-656657b54e95;tournament_november;1;focus;1;3.0;1543236314582.0;1543236343980.0;473.0;0
5bfbeb071eb4332b1c0942d3;24;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;memoria;4;3.0;1543236304880.0;1543236353898.0;401.0;0
5bfbeb341eb4332b1c0942d5;15;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;reacton;3;3.0;1543236378420.0;1543236401721.0;370.0;0
5bfbeb661eb4332b1c0942d9;15;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;reacton;4;3.0;1543236423547.0;1543236447970.0;373.0;0
5bfbeba41eb4332b1c0942db;20;0;5bf98734293a990ba1fb6cc2;78d2c876-1c3b-4842-ba89-d9d7066e9e60;blue;2;reacton;1;3.0;1543236452778.0;1543236502525.0;540.0;0
5bfbeba51eb4332b1c0942dc;15;0;5bf7d15e44ffd56c19adda1c;a30d7cc7-5305-4341-bc9a-18323459d030;blue;1;reacton;2;3.0;1543236487151.0;1543236512662.0;372.0;0
5bfbebc01eb4332b1c0942dd;13;0;5bfb34e71eb4332b1c093baa;49fa5168-bb13-4b32-8a13-bcb23553e0d8;blue;1;mathisis;2;3.0;1543236507688.0;1543236539149.0;278.0;0
5bfbec101eb4332b1c0942e0;13;0;5bfb34e71eb4332b1c093baa;49fa5168-bb13-4b32-8a13-bcb23553e0d8;blue;1;mathisis;3;3.0;1543236568691.0;1543236603945.0;298.0;0
5bfbec491eb4332b1c0942e3;13;0;5bfb34e71eb4332b1c093baa;49fa5168-bb13-4b32-8a13-bcb23553e0d8;blue;1;mathisis;4;3.0;1543236649938.0;1543236677712.0;276.0;0
5bfbee681eb4332b1c094311;6;0;5bfbeda21eb4332b1c0942ee;3a1940ec-4b06-41ed-81fc-04eb27f26112;blue;1;focus;1;3.0;1543237172358.0;1543237223644.0;337.0;0
5bfbee9d1eb4332b1c094321;13;0;5bfbeda21eb4332b1c0942ee;3a1940ec-4b06-41ed-81fc-04eb27f26112;blue;1;mathisis;1;3.0;1543237239847.0;1543237276480.0;305.0;0
5bfbeef81eb4332b1c09433b;18;0;5bfbeda21eb4332b1c0942ee;3a1940ec-4b06-41ed-81fc-04eb27f26112;blue;1;memoria;1;3.0;1543237316149.0;1543237367128.0;405.0;0
5bfbef1c1eb4332b1c09434f;15;0;5bfbeda21eb4332b1c0942ee;3a1940ec-4b06-41ed-81fc-04eb27f26112;blue;1;reacton;1;3.0;1543237375020.0;1543237403262.0;371.0;0
5bfbefc81eb4332b1c094358;30;0;5bfbeda21eb4332b1c0942ee;3a1940ec-4b06-41ed-81fc-04eb27f26112;tournament_november;1;memoria;1;3.0;1543237525109.0;1543237566654.0;528.0;0
5bfbfbb1417969d891dce065;13;0;5bfbfb48417969d891dce059;97514EAF-AC95-43E7-9E9B-3C34CAE561BB;blue;1;mathisis;1;3.0;1543240546819.0;1543240622794.0;255.0;0
5bfbfbe7417969d891dce06b;7;3;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;tournament_november;1;reacton;1;1.5;1543240652989.0;1543240678742.0;98.0;0
5bfbfc0d417969d891dce070;10;0;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;tournament_november;1;reacton;1;3.0;1543240683251.0;1543240710396.0;489.0;0
5bfbfc32417969d891dce075;11;1;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;tournament_november;1;reacton;2;2.5;1543240721734.0;1543240753393.0;234.0;0
5bfbfc52417969d891dce077;0;12;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;blue;1;reacton;1;0.0;1543240753534.0;1543240785549.0;0.0;0
5bfbfc79417969d891dce07b;11;1;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;blue;1;reacton;1;2.5;1543240785679.0;1543240822687.0;170.0;0
5bfbfcaa417969d891dce081;12;0;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;blue;1;reacton;1;3.0;1543240822831.0;1543240873967.0;515.0;0
5bfbfcd7417969d891dce087;14;6;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;tournament_november;1;reacton;3;0.0;1543240879191.0;1543240919269.0;0.0;0
5bfbfd04417969d891dce08e;16;4;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;blue;1;reacton;1;1.0;1543240919407.0;1543240962603.0;67.0;0
5bfbfd42417969d891dce096;8;2;5bfbfb84417969d891dce05f;95b7dd23-4f4d-464f-877a-f1fa1b5b2d50;tournament_november;1;mathisis;1;2.0;1543240972382.0;1543241025586.0;141.0;0
5bfc0262417969d891dce105;16;4;5bf97047293a990ba1fb6b8e;8D089AF0-6E31-4452-8B18-6FD2A5CECB1F;tournament_november;1;reacton;3;1.0;1543242303207.0;1543242337819.0;117.0;0
5bfc0290417969d891dce108;20;0;5bf97047293a990ba1fb6b8e;8D089AF0-6E31-4452-8B18-6FD2A5CECB1F;tournament_november;1;reacton;3;3.0;1543242353025.0;1543242383974.0;921.0;0
5bfc02bd417969d891dce10b;19;1;5bf97047293a990ba1fb6b8e;8D089AF0-6E31-4452-8B18-6FD2A5CECB1F;tournament_november;1;reacton;4;2.5;1543242389628.0;1543242429526.0;341.0;0
5bfc0500417969d891dce123;18;0;5bfc0492417969d891dce11e;a1d48d02-fd72-4877-967d-5035806afcdc;blue;1;memoria;1;3.0;1543242920994.0;1543243003497.0;382.0;0
5bfc0698417969d891dce13e;3;2;5bf7e01b44ffd56c19adf5bd;545c0db4-9696-4bb5-a43e-2ac07c6f0211;tournament_november;1;speedy;4;2.0;1543243376540.0;1543243415975.0;90.0;0
5bfc06c8417969d891dce143;4;1;5bf7e01b44ffd56c19adf5bd;545c0db4-9696-4bb5-a43e-2ac07c6f0211;tournament_november;1;speedy;4;2.5;1543243421092.0;1543243461704.0;56.0;0
5bfc0814417969d891dce162;9;1;5bf9a962293a990ba1fb6f0c;2a323c5d-9992-4050-b9de-fe7e1a68d06d;yellowGreen;1;focus;1;2.5;1543243763243.0;1543243796732.0;216.0;0
